tstamp,JD Vance,Alexandria Ocasio-Cortez,Jon Ossoff,Gavin Newsom,Marco Rubio,Pete Buttigieg
2025-10-06 11:39:57.636938,0.19348976104021562,0.044917265955764334,0.009385697363891056,0.13974260519571127,,0.024186220130026952
2025-10-07 07:05:04.993873,0.19348976104021562,0.044917265955764334,0.009385697363891056,0.13974260519571127,,0.024186220130026952
2025-10-08 07:05:05.225958,0.20231723935843293,0.044798817286510154,0.009360946895688688,0.13937409822469823,,0.024122440077351624
2025-10-09 07:05:07.756257,0.19424752125129566,0.04509317457619363,0.009422454389055385,0.14028987645926908,,0.024280940156411957
2025-10-10 07:05:04.665182,0.19464352533778423,0.045185104096271335,0.009441663542504457,0.1405758794106219,,0.02433044066722303
2025-10-11 07:05:05.170283,0.19464352533778423,0.045185104096271335,0.009441663542504457,0.1405758794106219,,0.02433044066722303
2025-10-12 07:05:04.595932,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-13 07:05:05.091551,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-14 07:05:04.908503,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-15 07:05:04.889276,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-16 07:05:04.809754,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-17 07:05:12.905228,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-18 07:05:05.585114,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-18 14:18:20.787993,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-19 07:05:05.024678,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-20 07:05:04.707126,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-20 08:48:21.492806,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-20 12:40:10.059908,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-21 07:05:04.212176,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-21 10:00:31.622657,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-21 10:08:53.325023,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-21 14:38:06.233509,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-21 20:07:11.223851,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-22 07:05:05.903956,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-23 07:05:05.707154,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-24 07:05:05.032058,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-25 07:05:03.883177,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-26 07:05:05.477610,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-26 11:55:00.691878,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-27 07:05:04.142431,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-27 18:55:50.816974,0.19506211271396,0.04528227616574071,0.009461968154035372,0.14087819251563777,,0.024382764089245
2025-10-28 07:05:05.091520,0.20196406252399196,0.04971423077513649,0.009646044777265288,0.1175063636503226,,0.024857115387568244
2025-10-29 07:05:05.164945,0.2000513071528485,0.0492433986837781,0.009554689296852466,0.12803283657782305,,0.02462169934188905
2025-10-30 07:05:05.712123,0.2000513071528485,0.0492433986837781,0.009554689296852466,0.12803283657782305,,0.02462169934188905
