tstamp,Oscar Piastri,Lando Norris,Max Verstappen,George Russell,Charles Leclerc
2025-04-23 07:05:08.942677,0.42915832404584203,0.3121151447606124,0.17516666287585386,0.04087222133769924,0.008498184634571129
2025-04-23 18:24:35.009076,0.425514800319477,0.3141072889631049,0.1762847029894976,0.041133097364216116,0.008552426184638995
2025-04-24 07:05:08.160165,0.425514800319477,0.3141072889631049,0.1762847029894976,0.041133097364216116,0.008552426184638995
2025-04-24 07:56:47.668825,0.425514800319477,0.3141072889631049,0.1762847029894976,0.041133097364216116,0.008552426184638995
2025-04-24 14:09:26.384075,0.425514800319477,0.3141072889631049,0.1762847029894976,0.041133097364216116,0.008552426184638995
2025-04-25 07:05:07.109614,0.4352750297072668,0.30624707447261273,0.1749983282700644,0.04083294326301502,0.00849001790617144
2025-04-26 07:05:10.341606,0.4279150006904327,0.31023837550056377,0.17727907171460783,0.041365116733408494,0.008600667835659192
2025-04-26 17:27:19.041341,0.4325422839841759,0.3027795987889232,0.17919608907915857,0.041812420785137,0.008693671648394822
2025-04-27 07:05:06.461589,0.42658006357593253,0.3059608731854965,0.18107888413019177,0.04225173963037808,0.00878501517067267
2025-04-27 16:37:02.084860,0.42658006357593253,0.3059608731854965,0.18107888413019177,0.04225173963037808,0.00878501517067267
2025-04-28 07:05:05.786427,0.42551665884333323,0.3115389823674404,0.17802227563853734,0.04153853098232538,0.008636724263651812
2025-04-28 14:31:52.813155,0.4204003255955519,0.3122973847281243,0.1821734744247392,0.04163965129708324,0.008657749279591564
2025-04-29 07:05:05.585228,0.42998569359580974,0.30713263828272125,0.17916070566492073,0.04095101843769616,0.008514568190016034
2025-04-29 08:45:20.926118,0.4286649347863095,0.30532976056709066,0.1812895453367101,0.04143761036267659,0.008615740768477312
2025-04-29 08:46:25.092035,0.4286649347863095,0.30532976056709066,0.1812895453367101,0.04143761036267659,0.008615740768477312
2025-04-29 08:47:57.116080,0.4286649347863095,0.30532976056709066,0.1812895453367101,0.04143761036267659,0.008615740768477312
2025-04-29 17:05:37.608649,0.4286649347863095,0.30532976056709066,0.1812895453367101,0.04143761036267659,0.008615740768477312
2025-04-29 20:32:13.716193,0.42395777385605404,0.3129579203373781,0.1792988085266229,0.04098258480608523,0.008521131494334554
2025-04-30 07:00:32.360310,0.4107797579196333,0.32552358174763396,0.17971614408983957,0.04107797579196333,0.008540965263675544
2025-04-30 07:05:05.554919,0.4107797579196333,0.32552358174763396,0.17971614408983957,0.04107797579196333,0.008540965263675544
2025-04-30 19:45:20.585211,0.40822424602115187,0.3297195833247765,0.17859810763425396,0.04082242460211519,0.008487830857865534
2025-05-01 07:05:05.426514,0.40822424602115187,0.3297195833247765,0.17859810763425396,0.04082242460211519,0.008487830857865534
2025-05-01 10:27:21.810743,0.40822424602115187,0.3297195833247765,0.17859810763425396,0.04082242460211519,0.008487830857865534
2025-05-02 07:05:05.223668,0.4197766012023603,0.3264929120462803,0.16791064048094412,0.04197766012023603,0.008728028341831255
2025-05-04 11:59:26.223694,0.40836300969112627,0.3266904077529011,0.17314591610903757,0.0332972915594303,0.016975089814611526
2025-05-04 12:03:02.642053,0.40836300969112627,0.3266904077529011,0.17314591610903757,0.0332972915594303,0.016975089814611526
2025-05-04 17:52:31.296263,0.35147261527555207,0.3581041740543361,0.18979521224879814,0.036499079278615024,0.018607373749882167
2025-05-04 20:23:39.658372,0.35147261527555207,0.3581041740543361,0.18979521224879814,0.036499079278615024,0.018607373749882167
2025-05-04 20:25:10.799872,0.35147261527555207,0.3581041740543361,0.18979521224879814,0.036499079278615024,0.018607373749882167
2025-05-06 06:34:03.653614,0.4986244147646744,0.3152018621905263,0.09806280157038595,0.028469845617208826,0.012430495973710896
2025-05-06 07:05:07.519078,0.5028979871822535,0.31251517774897186,0.09722694418856902,0.028227177345068424,0.012324542221086214
2025-05-06 08:25:35.461021,0.5028979871822535,0.31251517774897186,0.09722694418856902,0.028227177345068424,0.012324542221086214
2025-05-06 16:57:04.857239,0.5028979871822535,0.31251517774897186,0.09722694418856902,0.028227177345068424,0.012324542221086214
2025-05-06 16:58:12.895162,0.5028979871822535,0.31251517774897186,0.09722694418856902,0.028227177345068424,0.012324542221086214
2025-05-06 20:41:00.702930,0.505670437827165,0.30872510941026915,0.0977629513132519,0.028382792316750553,0.012392486786186862
2025-05-07 07:05:06.159897,0.4972159856359367,0.316087305154274,0.09833827271466303,0.028549821110708622,0.01246541485115447
2025-05-07 18:17:03.534987,0.5023452675230516,0.31396579220190735,0.0976782464628156,0.028358200585978724,0.012381749551624514
