tstamp,Any Other,Coalition Majority,Coalition Minority,Labor Majority,Labor Minority
2025-04-09 05:55:49.946380,0.00872497462161399,0.08011113061663754,0.20351557431478356,0.2670371020554585,0.44061121839150647
2025-04-09 06:05:05.558024,0.00872497462161399,0.08011113061663754,0.20351557431478356,0.2670371020554585,0.44061121839150647
2025-04-09 09:05:05.202711,0.00872497462161399,0.08011113061663754,0.20351557431478356,0.2670371020554585,0.44061121839150647
2025-04-09 12:05:05.891162,0.00872497462161399,0.08011113061663754,0.20351557431478356,0.2670371020554585,0.44061121839150647
2025-04-09 15:05:05.703560,0.005945494336236604,0.0816154222519752,0.19950436550482825,0.26404989552109626,0.4488848223858636
2025-04-09 17:41:44.166502,0.0057923603723853126,0.0795133105663802,0.20824914672147193,0.26912197422467143,0.43732320811509107
2025-04-09 18:05:05.228252,0.0057923603723853126,0.0795133105663802,0.20824914672147193,0.26912197422467143,0.43732320811509107
2025-04-09 19:03:44.660094,0.005873909481548758,0.08063275742853296,0.19710229593641387,0.2729108712965731,0.44348016585693123
2025-04-09 20:14:37.517080,0.005901449257129258,0.06854760290973215,0.205801117280951,0.2741904116389286,0.44555941891325895
2025-04-09 21:05:06.260689,0.005901449257129258,0.06854760290973215,0.205801117280951,0.2741904116389286,0.44555941891325895
2025-04-09 23:05:05.135648,0.005869212203495151,0.06817315713290521,0.19694467616172615,0.2858874331379896,0.4431255213638839
2025-04-10 06:05:09.397284,0.005987125451819982,0.06954276486344749,0.18081118864496346,0.2916309494273604,0.4520279716124086
2025-04-10 07:48:14.220505,0.005987125451819982,0.06954276486344749,0.18081118864496346,0.2916309494273604,0.4520279716124086
2025-04-10 08:44:08.471698,0.005987125451819982,0.06954276486344749,0.18081118864496346,0.2916309494273604,0.4520279716124086
2025-04-10 09:05:09.382635,0.005987125451819982,0.06954276486344749,0.18081118864496346,0.2916309494273604,0.4520279716124086
2025-04-10 10:24:35.110081,0.005987125451819982,0.06954276486344749,0.18081118864496346,0.2916309494273604,0.4520279716124086
